method,n,imp_V0,tr_V0,pval0,imp_V1,tr_V1,pval1,tr_time
LOCO_sqd,3000,0.6876830426077088,1.0,0.0,-0.0033383997992958436,0.0,0.9386336709609155,22.743657112121582
LOCO-W,100,0.47720298688049584,1.0,0.00021528207666610122,-0.07188897169271653,0.0,0.6601981272878834,0.6523959636688232
LOCO-W,300,0.6646301841048925,1.0,8.881784197001252e-16,0.1057241452517383,0.0,0.1653467676619793,0.7562315464019775
LOCO-W,500,0.6221124948366157,1.0,0.0,0.06292025940409221,0.0,0.2570822207756629,0.945544958114624
LOCO-W,700,0.7216651060963033,1.0,0.0,-0.05856840107257654,0.0,0.7395638880046485,1.2391901016235352
LOCO-W,1000,0.6183328260835018,1.0,0.0,0.028343194766627066,0.0,0.35061558866778353,1.8785912990570068
LOCO-W,2000,0.668381963271216,1.0,0.0,-0.02747138544202188,0.0,0.6929785226513407,5.4285407066345215
LOCO-W,3000,0.6671603421281516,1.0,0.0,-0.016923302485649064,0.0,0.6577242843264585,14.378489255905151
CPI,100,0.3817117340342887,1.0,0.004200277217782112,0.07265744789454176,0.0,0.18935446906830705,0.4802110195159912
CPI,300,0.5678290099263152,1.0,0.0014928108206516385,0.014325404879289905,0.0,0.43089161348855737,0.5962157249450684
CPI,500,0.7215702149298131,1.0,1.142698590542708e-06,0.005160347849729852,0.0,0.4676582835069259,0.8358259201049805
CPI,700,0.690645552579161,1.0,1.3854358926755128e-09,-0.007281658223254661,0.0,0.5563168655046988,1.1190686225891113
CPI,1000,0.7786856083871714,1.0,5.309462705576906e-16,0.003509239654356011,0.0,0.46696415391894264,1.8198821544647217
CPI,2000,0.7038992277160532,1.0,4.303451463216085e-28,-0.004940578198489143,0.0,0.5624681750784442,6.381814241409302
CPI,3000,0.6079327041385895,1.0,1.9976925543468032e-35,-0.0029569485116763272,0.0,0.5473526226256137,22.0426287651062
CPI_sqrt,100,0.3817117340342887,1.0,0.1119287108157529,0.07265744789454176,0.0,0.38634246183375587,0.4772605895996094
CPI_sqrt,300,0.5678290099263152,1.0,0.03375692204367968,0.014325404879289905,0.0,0.47167974950324343,0.6047334671020508
CPI_sqrt,500,0.7215702149298131,1.0,0.0028322369903579737,0.005160347849729852,0.0,0.48801399069545104,0.8372702598571777
CPI_sqrt,700,0.690645552579161,1.0,0.00034178142025972723,-0.007281658223254661,0.0,0.5209503278778368,1.113420009613037
CPI_sqrt,1000,0.7786856083871714,1.0,3.1321342351466187e-06,0.003509239654356011,0.0,0.4880981326802528,1.8135855197906494
CPI_sqrt,2000,0.7038992277160532,1.0,9.54117101523897e-10,-0.004940578198489143,0.0,0.5233918611283831,6.36173939704895
CPI_sqrt,3000,0.6079327041385895,1.0,1.7422702802805356e-11,-0.0029569485116763272,0.0,0.5174805560803769,22.065007209777832
CPI_n,100,0.3817117340342887,1.0,0.014901633662396035,0.07265744789454176,0.0,0.26083848533058523,0.46913671493530273
CPI_n,300,0.5678290099263152,1.0,0.0026686132475807482,0.014325404879289905,0.0,0.4399820342422924,0.6051864624023438
CPI_n,500,0.7215702149298131,1.0,3.948206699103562e-06,0.005160347849729852,0.0,0.47159487463669936,0.8293123245239258
CPI_n,700,0.690645552579161,1.0,7.93225343557876e-09,-0.007281658223254661,0.0,0.5504502023197104,1.173396348953247
CPI_n,1000,0.7786856083871714,1.0,8.21313467864535e-15,0.003509239654356011,0.0,0.4700342904186831,1.8039097785949707
CPI_n,2000,0.7038992277160532,1.0,1.9912598857873938e-26,-0.004940578198489143,0.0,0.5584886289567996,6.404433012008667
CPI_n,3000,0.6079327041385895,1.0,1.4167430295482872e-33,-0.0029569485116763272,0.0,0.5448039619353804,22.0313937664032
CPI_bt,100,0.3817117340342887,1.0,5.4559135190956275e-11,0.07265744789454176,0.0,0.02037038259281595,0.46663427352905273
CPI_bt,300,0.5678290099263152,1.0,8.643582770923825e-41,0.014325404879289905,0.0,0.2075352418245981,0.6181704998016357
CPI_bt,500,0.7215702149298131,1.0,3.5309727309922954e-123,0.005160347849729852,0.0,0.35257953167122336,0.8649823665618896
CPI_bt,700,0.690645552579161,1.0,3.099009749122863e-264,-0.007281658223254661,0.0,0.7989062626262722,1.146204948425293
CPI_bt,1000,0.7786856083871714,1.0,0.0,0.003509239654356011,0.0,0.286538757920498,1.9017884731292725
CPI_bt,2000,0.7038992277160532,1.0,0.0,-0.004940578198489143,0.0,0.9403385571098027,6.658038854598999
CPI_bt,3000,0.6079327041385895,1.0,0.0,-0.0029569485116763272,0.0,0.9265984724417817,22.744884252548218
CPI_sqd,100,0.3817117340342887,1.0,6.7830220977541766e-96,0.07265744789454176,0.0,1.017885729606979e-27,0.46868014335632324
CPI_sqd,300,0.5678290099263152,1.0,7.702447660112529e-42,0.014325404879289905,0.0,0.030845222885975694,0.6071782112121582
CPI_sqd,500,0.7215702149298131,1.0,1.4482512032251752e-259,0.005160347849729852,0.0,0.1119793054978796,0.8608510494232178
CPI_sqd,700,0.690645552579161,1.0,0.0,-0.007281658223254661,0.0,0.9933040477526921,1.1517505645751953
CPI_sqd,1000,0.7786856083871714,1.0,0.0,0.003509239654356011,0.0,0.02421816034997946,1.8869290351867676
CPI_sqd,2000,0.7038992277160532,1.0,0.0,-0.004940578198489143,0.0,0.9999990154904982,6.667849779129028
CPI_sqd,3000,0.6079327041385895,1.0,0.0,-0.0029569485116763272,0.0,0.9999996933982174,22.742842435836792
R-CPI,100,0.2982826769170883,1.0,0.11018683300376558,0.022433765867805523,0.0,0.4453249519640176,0.4823923110961914
R-CPI,300,0.38813144223447904,1.0,0.020423883197395177,0.010939091690300313,0.0,0.4708341810018163,0.6171894073486328
R-CPI,500,0.7836187538595223,1.0,0.0001095259316937794,-0.02908023141906019,0.0,0.600139762963464,0.8436222076416016
R-CPI,700,0.4914663742896879,1.0,0.00030576604026502375,-0.00565960004446127,0.0,0.5237954757151941,1.1260254383087158
R-CPI,1000,0.7404399038914289,1.0,1.656204625562862e-08,0.0016813111601590965,0.0,0.4911934178884828,1.8222272396087646
R-CPI,2000,0.5995675546192468,1.0,1.69853775958888e-12,-0.010032163972386599,0.0,0.5697346271405759,6.4559009075164795
R-CPI,3000,0.6359073439937569,1.0,5.917157109169356e-18,-0.004849904718374361,0.0,0.5428554530935168,22.200594425201416
R-CPI_sqrt,100,0.2982826769170883,1.0,0.23474065776198677,0.022433765867805523,0.0,0.47307665980990776,0.4844222068786621
R-CPI_sqrt,300,0.38813144223447904,1.0,0.10464354194630415,0.010939091690300313,0.0,0.4837718533474069,0.5990211963653564
R-CPI_sqrt,500,0.7836187538595223,1.0,0.007191916457056105,-0.02908023141906019,0.0,0.5519307084384466,0.8336331844329834
R-CPI_sqrt,700,0.4914663742896879,1.0,0.016541266796697825,-0.00565960004446127,0.0,0.5124027853820897,1.1224370002746582
R-CPI_sqrt,1000,0.7404399038914289,1.0,0.0002020685675036629,0.0016813111601590965,0.0,0.4955709280405204,1.8245844841003418
R-CPI_sqrt,2000,0.5995675546192468,1.0,7.959554076659594e-06,-0.010032163972386599,0.0,0.536370656324378,6.408817768096924
R-CPI_sqrt,3000,0.6359073439937569,1.0,2.6987363337259213e-08,-0.004849904718374361,0.0,0.5220583688023115,22.200408220291138
R-CPI_n,100,0.2982826769170883,1.0,0.13837268976909362,0.022433765867805523,0.0,0.45397659936291945,0.4672989845275879
R-CPI_n,300,0.38813144223447904,1.0,0.027559463502233036,0.010939091690300313,0.0,0.4730944768983144,0.6142101287841797
R-CPI_n,500,0.7836187538595223,1.0,0.0001939425234302388,-0.02908023141906019,0.0,0.5931135735845389,0.8527731895446777
R-CPI_n,700,0.4914663742896879,1.0,0.0005035962686847355,-0.00565960004446127,0.0,0.5223774017380605,1.1236484050750732
R-CPI_n,1000,0.7404399038914289,1.0,4.383875393208432e-08,0.0016813111601590965,0.0,0.4916688029924627,1.8224196434020996
R-CPI_n,2000,0.5995675546192468,1.0,5.593028679117923e-12,-0.010032163972386599,0.0,0.5672229128359169,6.452152490615845
R-CPI_n,3000,0.6359073439937569,1.0,2.3462934738312523e-17,-0.004849904718374361,0.0,0.5415507726495336,22.187355995178223
R-CPI_bt,100,0.2982826769170883,1.0,0.0001617577193584714,0.022433765867805523,0.0,0.34173983992547075,0.4732236862182617
R-CPI_bt,300,0.38813144223447904,1.0,1.3956349126271054e-17,0.010939091690300313,0.0,0.3815530767048315,0.627164363861084
R-CPI_bt,500,0.7836187538595223,1.0,9.454816523189062e-72,-0.02908023141906019,0.0,0.9259705820547105,0.8697638511657715
R-CPI_bt,700,0.4914663742896879,1.0,8.714202272301506e-73,-0.00565960004446127,0.0,0.6317348191021852,1.1677827835083008
R-CPI_bt,1000,0.7404399038914289,1.0,8.532772427961209e-274,0.0016813111601590965,0.0,0.4355255295540671,1.907973051071167
R-CPI_bt,2000,0.5995675546192468,1.0,0.0,-0.010032163972386599,0.0,0.9687153597545928,6.728936195373535
R-CPI_bt,3000,0.6359073439937569,1.0,0.0,-0.004849904718374361,0.0,0.916960876940445,22.900354862213135
R-CPI_sqd,100,0.2982826769170883,1.0,2.8987499134654794e-18,0.022433765867805523,0.0,0.16594753814537844,0.4792311191558838
R-CPI_sqd,300,0.38813144223447904,1.0,4.6800507832298415e-33,0.010939091690300313,0.0,0.30207902430290146,0.6199944019317627
R-CPI_sqd,500,0.7836187538595223,1.0,9.836648997707037e-47,-0.02908023141906019,0.0,0.9810744918614502,0.89131760597229
R-CPI_sqd,700,0.4914663742896879,1.0,5.916879220916965e-125,-0.00565960004446127,0.0,0.7559498973843086,1.1705000400543213
R-CPI_sqd,1000,0.7404399038914289,1.0,0.0,0.0016813111601590965,0.0,0.38631292601173306,1.9124972820281982
R-CPI_sqd,2000,0.5995675546192468,1.0,0.0,-0.010032163972386599,0.0,0.9985223942370618,6.745709657669067
R-CPI_sqd,3000,0.6359073439937569,1.0,0.0,-0.004849904718374361,0.0,0.9927034613611861,22.938807725906372
R-CPI2,100,0.335363782383493,1.0,0.13895661125874786,0.024414144908874114,0.0,0.4433260223433034,0.5340263843536377
R-CPI2,300,0.3865565878340944,1.0,0.023152107897790153,0.007529613645856969,0.0,0.48109907215101744,0.6884396076202393
R-CPI2,500,0.7465755910848101,1.0,0.00034825294088689776,-0.019067312633020028,0.0,0.5605473820720381,0.9445841312408447
R-CPI2,700,0.46196722612905594,1.0,0.0007817815164402758,-0.007125566539689104,0.0,0.5275909777180774,1.2363121509552002
R-CPI2,1000,0.7401424428359911,1.0,1.068350050464466e-08,-8.036786445165361e-05,0.0,0.5003881443033087,1.9962501525878906
R-CPI2,2000,0.5973927650513537,1.0,4.377669556490028e-11,-0.010112141406726997,0.0,0.5644873681723256,7.105221748352051
R-CPI2,3000,0.6431279866969628,1.0,1.8415546218592544e-17,-0.0038416737928857595,0.0,0.5311838136929382,23.502371072769165
R-CPI2_sqrt,100,0.335363782383493,1.0,0.24149886078888072,0.024414144908874114,0.0,0.4714003153297903,0.5405981540679932
R-CPI2_sqrt,300,0.3865565878340944,1.0,0.10866716570553608,0.007529613645856969,0.0,0.4892044391967674,0.6812777519226074
R-CPI2_sqrt,500,0.7465755910848101,1.0,0.011483939534159411,-0.019067312633020028,0.0,0.532569384586395,0.9568157196044922
R-CPI2_sqrt,700,0.46196722612905594,1.0,0.0238229191795693,-0.007125566539689104,0.0,0.5149475843506486,1.254180669784546
R-CPI2_sqrt,1000,0.7401424428359911,1.0,0.00017982063405009015,-8.036786445165361e-05,0.0,0.500203073729544,1.9959502220153809
R-CPI2_sqrt,2000,0.5973927650513537,1.0,1.866885511947428e-05,-0.010112141406726997,0.0,0.5350123377719606,7.089693784713745
R-CPI2_sqrt,3000,0.6431279866969628,1.0,3.2229775963375724e-08,-0.0038416737928857595,0.0,0.5167072790601296,23.801886558532715
R-CPI2_n,100,0.335363782383493,1.0,0.16193350644813076,0.024414144908874114,0.0,0.45193090903841027,0.5378701686859131
R-CPI2_n,300,0.3865565878340944,1.0,0.030654593665237945,0.007529613645856969,0.0,0.4824850529352183,0.6774070262908936
R-CPI2_n,500,0.7465755910848101,1.0,0.0005566774262011001,-0.019067312633020028,0.0,0.5565846988962191,0.9501492977142334
R-CPI2_n,700,0.46196722612905594,1.0,0.001192701838447354,-0.007125566539689104,0.0,0.5260697975505563,1.2537782192230225
R-CPI2_n,1000,0.7401424428359911,1.0,2.9430713917818533e-08,-8.036786445165361e-05,0.0,0.5003687423273412,1.9950125217437744
R-CPI2_n,2000,0.5973927650513537,1.0,1.1587345649662337e-10,-0.010112141406726997,0.0,0.5623485768915538,6.938836574554443
R-CPI2_n,3000,0.6431279866969628,1.0,6.767506674290408e-17,-0.0038416737928857595,0.0,0.5303088042082953,23.754225969314575
R-CPI2_bt,100,0.335363782383493,1.0,0.005315791449591277,0.024414144908874114,0.0,0.33598186306089795,0.5418047904968262
R-CPI2_bt,300,0.3865565878340944,1.0,2.8221743317861938e-14,0.007529613645856969,0.0,0.43189969502046044,0.6883354187011719
R-CPI2_bt,500,0.7465755910848101,1.0,6.549290540036404e-54,-0.019067312633020028,0.0,0.7508284541036572,0.9777977466583252
R-CPI2_bt,700,0.46196722612905594,1.0,2.3591824392458467e-64,-0.007125566539689104,0.0,0.6688079830632574,1.2864525318145752
R-CPI2_bt,1000,0.7401424428359911,1.0,2.597276291012328e-249,-8.036786445165361e-05,0.0,0.5026018755627547,2.071422576904297
R-CPI2_bt,2000,0.5973927650513537,1.0,0.0,-0.010112141406726997,0.0,0.9592473360560865,7.438302993774414
R-CPI2_bt,3000,0.6431279866969628,1.0,0.0,-0.0038416737928857595,0.0,0.855973086099908,23.91449809074402
R-CPI2_sqd,100,0.335363782383493,1.0,3.983052926832989e-09,0.024414144908874114,0.0,0.23157574958959276,0.5540511608123779
R-CPI2_sqd,300,0.3865565878340944,1.0,2.006106733971651e-25,0.007529613645856969,0.0,0.37386483159004447,0.6991848945617676
R-CPI2_sqd,500,0.7465755910848101,1.0,2.8403718119241464e-63,-0.019067312633020028,0.0,0.9260429004159604,0.9719479084014893
R-CPI2_sqd,700,0.46196722612905594,1.0,1.140076090211823e-135,-0.007125566539689104,0.0,0.7805276726107273,1.291515827178955
R-CPI2_sqd,1000,0.7401424428359911,1.0,0.0,-8.036786445165361e-05,0.0,0.5045257257644405,2.0763866901397705
R-CPI2_sqd,2000,0.5973927650513537,1.0,0.0,-0.010112141406726997,0.0,0.9902264157288795,7.357669830322266
R-CPI2_sqd,3000,0.6431279866969628,1.0,0.0,-0.0038416737928857595,0.0,0.9419674564138923,24.716341018676758
LOCO,100,0.3740524626174976,1.0,0.09581984356586248,0.14569412451135277,0.0,0.21703597386103346,0.4593014717102051
LOCO,300,0.38788285527356814,1.0,0.021434544490294746,0.014334765785101955,0.0,0.464707014898783,0.5846874713897705
LOCO,500,0.8226553113727422,1.0,0.00017821934396280298,-0.023637320655931937,0.0,0.5743453233974665,0.8384015560150146
LOCO,700,0.4943897150070391,1.0,0.0004902604251918683,-0.0068930514320113545,0.0,0.526465422386464,1.1635582447052002
LOCO,1000,0.7429617641117375,1.0,1.528772745375636e-08,-0.0015383245841256166,0.0,0.5073734276902601,1.897658348083496
LOCO,2000,0.5919395221603521,1.0,1.226360461617941e-10,-0.00996168063572811,0.0,0.5628127130364875,6.215763330459595
LOCO,3000,0.6532568311057001,1.0,1.7541066464043903e-17,0.002536684890475649,0.0,0.47973059368221893,22.659581661224365
LOCO_sqrt,100,0.3740524626174976,1.0,0.20574583190403178,0.14569412451135277,0.0,0.3408558449004715,0.4529573917388916
LOCO_sqrt,300,0.38788285527356814,1.0,0.10608495642195587,0.014334765785101955,0.0,0.4796699949459191,0.5753769874572754
LOCO_sqrt,500,0.8226553113727422,1.0,0.00755174187659598,-0.023637320655931937,0.0,0.5401880286038214,0.8333485126495361
LOCO_sqrt,700,0.4943897150070391,1.0,0.018559451445462845,-0.0068930514320113545,0.0,0.5143932490856983,1.1489241123199463
LOCO_sqrt,1000,0.7429617641117375,1.0,0.0001944840525046884,-0.0015383245841256166,0.0,0.5038716971945085,1.8909082412719727
LOCO_sqrt,2000,0.5919395221603521,1.0,2.6054260282271625e-05,-0.00996168063572811,0.0,0.5342777518003573,6.200599670410156
LOCO_sqrt,3000,0.6532568311057001,1.0,2.686126832298531e-08,0.002536684890475649,0.0,0.4890626021696926,22.6127827167511
LOCO_n,100,0.3740524626174976,1.0,0.11924154994238984,0.14569412451135277,0.0,0.2510855425716815,0.4518575668334961
LOCO_n,300,0.38788285527356814,1.0,0.028704548820145195,0.014334765785101955,0.0,0.46724688520347935,0.5679149627685547
LOCO_n,500,0.8226553113727422,1.0,0.0002923459530335904,-0.023637320655931937,0.0,0.5695313128102404,0.8278717994689941
LOCO_n,700,0.4943897150070391,1.0,0.0007649565774726229,-0.0068930514320113545,0.0,0.5250178549696447,1.1520981788635254
LOCO_n,1000,0.7429617641117375,1.0,4.062817140195763e-08,-0.0015383245841256166,0.0,0.5070075175993063,1.900028944015503
LOCO_n,2000,0.5919395221603521,1.0,3.0594363682620034e-10,-0.00996168063572811,0.0,0.5607517079953763,6.214540958404541
LOCO_n,3000,0.6532568311057001,1.0,6.3369398444377e-17,0.002536684890475649,0.0,0.48029102563549325,22.637311697006226
LOCO_bt,100,0.3740524626174976,1.0,0.00015854976046505412,0.14569412451135277,0.0,0.000996681979390655,0.4443550109863281
LOCO_bt,300,0.38788285527356814,1.0,2.9426632076977437e-24,0.014334765785101955,0.0,0.38125980820031413,0.5830960273742676
LOCO_bt,500,0.8226553113727422,1.0,1.1316862700106851e-38,-0.023637320655931937,0.0,0.8371260106818947,0.8579072952270508
LOCO_bt,700,0.4943897150070391,1.0,4.350000312199312e-66,-0.0068930514320113545,0.0,0.6759537922099765,1.2015533447265625
LOCO_bt,1000,0.7429617641117375,1.0,3.872943277467855e-211,-0.0015383245841256166,0.0,0.5528183659395266,1.9773247241973877
LOCO_bt,2000,0.5919395221603521,1.0,0.0,-0.00996168063572811,0.0,0.9338229885970626,6.523773431777954
LOCO_bt,3000,0.6532568311057001,1.0,0.0,0.002536684890475649,0.0,0.2565545568588088,23.323931455612183
LOCO_sqd,100,0.3740524626174976,1.0,0.0004516327995817161,0.14569412451135277,0.0,8.777999215534013e-06,0.44040417671203613
LOCO_sqd,300,0.38788285527356814,1.0,2.2555969414516046e-15,0.014334765785101955,0.0,0.27093691153964405,0.5816335678100586
LOCO_sqd,500,0.8226553113727422,1.0,7.46751158037006e-64,-0.023637320655931937,0.0,0.8960183551872367,0.8545722961425781
LOCO_sqd,700,0.4943897150070391,1.0,4.9466275375573614e-82,-0.0068930514320113545,0.0,0.7327309536000236,1.198457956314087
LOCO_sqd,1000,0.7429617641117375,1.0,0.0,-0.0015383245841256166,0.0,0.5868008748429796,1.9648561477661133
LOCO_sqd,2000,0.5919395221603521,1.0,0.0,-0.00996168063572811,0.0,0.9952541935475,6.525070667266846
LOCO_sqd,3000,0.6532568311057001,1.0,0.0,0.002536684890475649,0.0,0.1646309962186595,23.582674503326416
