method,n,imp_V0,tr_V0,pval0,imp_V1,tr_V1,pval1,imp_V2,tr_V2,pval2,imp_V3,tr_V3,pval3,imp_V4,tr_V4,pval4,imp_V5,tr_V5,pval5,imp_V6,tr_V6,pval6,imp_V7,tr_V7,pval7,imp_V8,tr_V8,pval8,imp_V9,tr_V9,pval9,imp_V10,tr_V10,pval10,imp_V11,tr_V11,pval11,imp_V12,tr_V12,pval12,imp_V13,tr_V13,pval13,imp_V14,tr_V14,pval14,imp_V15,tr_V15,pval15,imp_V16,tr_V16,pval16,imp_V17,tr_V17,pval17,imp_V18,tr_V18,pval18,imp_V19,tr_V19,pval19,tr_time
R-CPI_sqrt,200,4.037174635000569e-16,0.0,0.4999999999999998,4.037174635000569e-16,0.0,0.4999999999999998,0.00047067239175812116,0.0,0.4997260732000372,4.037174635000569e-16,0.0,0.4999999999999998,4.037174635000569e-16,0.0,0.4999999999999998,4.037174635000569e-16,0.0,0.4999999999999998,4.037174635000569e-16,0.0,0.4999999999999998,4.037174635000569e-16,0.0,0.4999999999999998,0.26871973781867536,1.0,0.35124950283414197,0.00234501309345194,0.0,0.49865015142932567,4.037174635000569e-16,0.0,0.4999999999999998,-0.0003406194937067236,0.0,0.5001979875387321,4.037174635000569e-16,0.0,0.4999999999999998,4.037174635000569e-16,0.0,0.4999999999999998,0.004157761935399609,0.0,0.4975871060586656,4.037174635000569e-16,0.0,0.4999999999999998,0.09884280146741466,1.0,0.4466095113040199,0.05323745028690647,0.0,0.4678188038863058,0.321228579686103,1.0,0.34253164699167504,0.2684101899110351,1.0,0.36320537796048036,0.6613569259643555
R-CPI_sqrt,500,0.0,0.0,0.5,0.2129123423039743,1.0,0.3483372118335468,-0.0038785644170268407,0.0,0.5030142782637016,0.0553148957000897,1.0,0.45599481953368726,0.47010488935896916,1.0,0.2091446350988006,0.0,0.0,0.5,-0.001350360410495148,0.0,0.5010467230593154,0.2303467786242292,1.0,0.3337683804255863,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,1.182720422744751
R-CPI_sqrt,1000,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.22559828972214868,1.0,0.2530029723595454,-0.0036016121044632225,0.0,0.5046402092499072,0.23502664383075153,1.0,0.23594712814088142,-0.0015166473644515318,0.0,0.5019559134308227,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.18584501256192346,1.0,0.2863192920233768,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.42389703032556664,1.0,0.10395388620749901,2.3576788902282715
R-CPI_n,200,4.037174635000569e-16,0.0,0.4999999999999995,4.037174635000569e-16,0.0,0.4999999999999995,0.00047067239175812116,0.0,0.4993907605668222,4.037174635000569e-16,0.0,0.4999999999999995,4.037174635000569e-16,0.0,0.4999999999999995,4.037174635000569e-16,0.0,0.4999999999999995,4.037174635000569e-16,0.0,0.4999999999999995,4.037174635000569e-16,0.0,0.4999999999999995,0.26871973781867536,1.0,0.20508361180079854,0.00234501309345194,0.0,0.4970374836946372,4.037174635000569e-16,0.0,0.4999999999999995,-0.0003406194937067236,0.0,0.5004396653085718,4.037174635000569e-16,0.0,0.4999999999999995,4.037174635000569e-16,0.0,0.4999999999999995,0.004157761935399609,0.0,0.4946522017281839,4.037174635000569e-16,0.0,0.4999999999999995,0.09884280146741466,1.0,0.3915567567112594,0.05323745028690647,0.0,0.4251256635052594,0.321228579686103,1.0,0.2193315292679881,0.2684101899110351,1.0,0.245555345172627,0.6547653675079346
R-CPI_n,500,0.0,0.0,0.5,0.2129123423039743,1.0,0.21674877692757338,-0.0038785644170268407,0.0,0.5064744600349678,0.0553148957000897,1.0,0.40336730254015574,0.47010488935896916,1.0,0.06251902847488562,0.0,0.0,0.5,-0.001350360410495148,0.0,0.5022416463621727,0.2303467786242292,1.0,0.18958362644914922,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,1.1948027610778809
R-CPI_n,1000,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.22559828972214868,1.0,0.09777000161822996,-0.0036016121044632225,0.0,0.5099270337802344,0.23502664383075153,1.0,0.07314697944299035,-0.0015166473644515318,0.0,0.5041892401970659,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.18584501256192346,1.0,0.12928372770458352,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.42389703032556664,1.0,0.006773966526702627,2.9051079750061035
R-CPI_bt,200,4.037174635000569e-16,0.0,0.49999999999999883,4.037174635000569e-16,0.0,0.4999999999999984,0.00047067239175812116,0.0,0.49833637743324816,4.037174635000569e-16,0.0,0.4999999999999984,4.037174635000569e-16,0.0,0.4999999999999984,4.037174635000569e-16,0.0,0.49999999999999845,4.037174635000569e-16,0.0,0.4999999999999988,4.037174635000569e-16,0.0,0.49999999999999856,0.26871973781867536,1.0,0.020089378533584206,0.00234501309345194,0.0,0.4926226972866813,4.037174635000569e-16,0.0,0.4999999999999988,-0.0003406194937067236,0.0,0.5011978063557438,4.037174635000569e-16,0.0,0.49999999999999867,4.037174635000569e-16,0.0,0.4999999999999984,0.004157761935399609,0.0,0.4857565955724129,4.037174635000569e-16,0.0,0.49999999999999856,0.09884280146741466,1.0,0.2665804677630724,0.05323745028690647,0.0,0.29956400091467184,0.321228579686103,1.0,0.04610481334564997,0.2684101899110351,1.0,0.06129734738096704,0.6770789623260498
R-CPI_bt,500,0.0,0.0,0.5,0.2129123423039743,1.0,0.005146414573692431,-0.0038785644170268407,0.0,0.5232478548675605,0.0553148957000897,1.0,0.20013761115307283,0.47010488935896916,1.0,8.592975396911442e-06,0.0,0.0,0.5,-0.001350360410495148,0.0,0.5071263295309002,0.2303467786242292,1.0,0.002591053415451092,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,1.303088903427124
R-CPI_bt,1000,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.22559828972214868,1.0,1.802007263774464e-09,-0.0036016121044632225,0.0,0.5489127695872659,0.23502664383075153,1.0,7.797298148229977e-13,-0.0015166473644515318,0.0,0.5208379245646899,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.18584501256192346,1.0,2.445554772029254e-08,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.42389703032556664,1.0,4.668594192308748e-28,2.801712989807129
R-CPI2,200,-3.07784600886182e-15,0.0,0.5000000000000044,-3.07784600886182e-15,0.0,0.5000000000000044,0.0006046709571608767,0.0,0.49912190842908477,-3.07784600886182e-15,0.0,0.5000000000000044,-3.07784600886182e-15,0.0,0.5000000000000044,-3.07784600886182e-15,0.0,0.5000000000000044,-3.07784600886182e-15,0.0,0.5000000000000044,-3.07784600886182e-15,0.0,0.5000000000000044,0.27596486463971337,1.0,0.1710478504997806,0.004827406610100582,0.0,0.4931691332865743,-3.07784600886182e-15,0.0,0.5000000000000044,0.0005259527228708468,0.0,0.49923750624651464,-3.07784600886182e-15,0.0,0.5000000000000044,-3.07784600886182e-15,0.0,0.5000000000000044,0.008418134005826923,0.0,0.48787038268598426,-3.07784600886182e-15,0.0,0.5000000000000044,0.15143975392845452,1.0,0.3175844414729188,0.018632547878707474,0.0,0.47027492178785607,0.3491729361600223,1.0,0.16936425712692,0.2591942607920073,1.0,0.2326650314053943,0.7756614685058594
R-CPI2,500,0.0,0.0,0.5,0.2181551690773377,1.0,0.21118822549447408,-0.004935103664827628,0.0,0.5084524468013504,0.10565376035604154,1.0,0.3211688381550623,0.3961575196230518,1.0,0.08986882221760617,0.0,0.0,0.5,-0.0007827994776054014,0.0,0.5013276170294811,0.2661950302753567,1.0,0.15090504153667667,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,1.194248914718628
R-CPI2,1000,-6.5953843047039e-16,0.0,0.5000000000000018,-6.5953843047039e-16,0.0,0.5000000000000018,-6.5953843047039e-16,0.0,0.5000000000000018,0.19552008096403256,1.0,0.13470882543807056,-0.0026117643777973593,0.0,0.5071016775908362,0.25848498500179834,1.0,0.05926238053978443,-0.0033464093753201125,0.0,0.5091150840016883,-6.5953843047039e-16,0.0,0.5000000000000018,-6.5953843047039e-16,0.0,0.5000000000000018,-6.5953843047039e-16,0.0,0.5000000000000018,-6.5953843047039e-16,0.0,0.5000000000000018,0.18317688975788515,1.0,0.1474837306983507,-6.5953843047039e-16,0.0,0.5000000000000018,-6.5953843047039e-16,0.0,0.5000000000000018,-6.5953843047039e-16,0.0,0.5000000000000018,-6.5953843047039e-16,0.0,0.5000000000000018,-6.5953843047039e-16,0.0,0.5000000000000018,-6.5953843047039e-16,0.0,0.5000000000000018,-6.5953843047039e-16,0.0,0.5000000000000018,0.37636738159496486,1.0,0.012648524241415101,2.523102045059204
R-CPI2_sqrt,200,-3.07784600886182e-15,0.0,0.5000000000000018,-3.07784600886182e-15,0.0,0.5000000000000018,0.0006046709571608767,0.0,0.49965924212880475,-3.07784600886182e-15,0.0,0.5000000000000018,-3.07784600886182e-15,0.0,0.5000000000000018,-3.07784600886182e-15,0.0,0.5000000000000018,-3.07784600886182e-15,0.0,0.5000000000000018,-3.07784600886182e-15,0.0,0.5000000000000018,0.27596486463971337,1.0,0.3514768909884347,0.004827406610100582,0.0,0.4973069663427086,-3.07784600886182e-15,0.0,0.5000000000000018,0.0005259527228708468,0.0,0.4997037968952577,-3.07784600886182e-15,0.0,0.5000000000000018,-3.07784600886182e-15,0.0,0.5000000000000018,0.008418134005826923,0.0,0.4952702303335307,-3.07784600886182e-15,0.0,0.5000000000000018,0.15143975392845452,1.0,0.4202394288200195,0.018632547878707474,0.0,0.4891186027509519,0.3491729361600223,1.0,0.3308889941320321,0.2591942607920073,1.0,0.3711389777738139,0.751915693283081
R-CPI2_sqrt,500,0.0,0.0,0.5,0.2181551690773377,1.0,0.3511223870750468,-0.004935103664827628,0.0,0.5037031622994885,0.10565376035604154,1.0,0.4204373066350298,0.3961575196230518,1.0,0.25242059157014984,0.0,0.0,0.5,-0.0007827994776054014,0.0,0.5005848520180802,0.2661950302753567,1.0,0.31621749633455454,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,1.196500301361084
R-CPI2_sqrt,1000,-6.5953843047039e-16,0.0,0.5000000000000008,-6.5953843047039e-16,0.0,0.5000000000000008,-6.5953843047039e-16,0.0,0.5000000000000008,0.19552008096403256,1.0,0.2893234703329167,-0.0026117643777973593,0.0,0.5032385064931911,0.25848498500179834,1.0,0.2239608858092727,-0.0033464093753201125,0.0,0.5041527663552423,-6.5953843047039e-16,0.0,0.5000000000000008,-6.5953843047039e-16,0.0,0.5000000000000008,-6.5953843047039e-16,0.0,0.5000000000000008,-6.5953843047039e-16,0.0,0.5000000000000008,0.18317688975788515,1.0,0.3003236507557461,-6.5953843047039e-16,0.0,0.5000000000000008,-6.5953843047039e-16,0.0,0.5000000000000008,-6.5953843047039e-16,0.0,0.5000000000000008,-6.5953843047039e-16,0.0,0.5000000000000008,-6.5953843047039e-16,0.0,0.5000000000000008,-6.5953843047039e-16,0.0,0.5000000000000008,-6.5953843047039e-16,0.0,0.5000000000000008,0.37636738159496486,1.0,0.13645553597178012,2.2866129875183105
R-CPI2_n,200,-3.07784600886182e-15,0.0,0.5000000000000037,-3.07784600886182e-15,0.0,0.5000000000000037,0.0006046709571608767,0.0,0.499270429953207,-3.07784600886182e-15,0.0,0.5000000000000037,-3.07784600886182e-15,0.0,0.5000000000000037,-3.07784600886182e-15,0.0,0.5000000000000037,-3.07784600886182e-15,0.0,0.5000000000000037,-3.07784600886182e-15,0.0,0.5000000000000037,0.27596486463971337,1.0,0.21282615872925725,0.004827406610100582,0.0,0.49429980369714993,-3.07784600886182e-15,0.0,0.5000000000000037,0.0005259527228708468,0.0,0.4993662951358741,-3.07784600886182e-15,0.0,0.5000000000000037,-3.07784600886182e-15,0.0,0.5000000000000037,0.008418134005826923,0.0,0.4899085160694741,-3.07784600886182e-15,0.0,0.5000000000000037,0.15143975392845452,1.0,0.34320751922437037,0.018632547878707474,0.0,0.4757043298413246,0.3491729361600223,1.0,0.20339167891334065,0.2591942607920073,1.0,0.26410617532834463,1.0662155151367188
R-CPI2_n,500,0.0,0.0,0.5,0.2181551690773377,1.0,0.23078675824343714,-0.004935103664827628,0.0,0.5076512703476197,0.10565376035604154,1.0,0.33744088872109723,0.3961575196230518,1.0,0.10763525613013669,0.0,0.0,0.5,-0.0007827994776054014,0.0,0.5012028835524295,0.2661950302753567,1.0,0.17276174167392755,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,1.1887238025665283
R-CPI2_n,1000,-6.5953843047039e-16,0.0,0.5000000000000017,-6.5953843047039e-16,0.0,0.5000000000000017,-6.5953843047039e-16,0.0,0.5000000000000017,0.19552008096403256,1.0,0.1480643741465828,-0.0026117643777973593,0.0,0.5066441010298272,0.25848498500179834,1.0,0.07061626894177656,-0.0033464093753201125,0.0,0.508526841388372,-6.5953843047039e-16,0.0,0.5000000000000017,-6.5953843047039e-16,0.0,0.5000000000000017,-6.5953843047039e-16,0.0,0.5000000000000017,-6.5953843047039e-16,0.0,0.5000000000000017,0.18317688975788515,1.0,0.16106604419337178,-6.5953843047039e-16,0.0,0.5000000000000017,-6.5953843047039e-16,0.0,0.5000000000000017,-6.5953843047039e-16,0.0,0.5000000000000017,-6.5953843047039e-16,0.0,0.5000000000000017,-6.5953843047039e-16,0.0,0.5000000000000017,-6.5953843047039e-16,0.0,0.5000000000000017,-6.5953843047039e-16,0.0,0.5000000000000017,0.37636738159496486,1.0,0.017424358609652035,2.3302884101867676
R-CPI2_bt,200,-3.07784600886182e-15,0.0,0.5000000000000091,-3.07784600886182e-15,0.0,0.5000000000000094,0.0006046709571608767,0.0,0.4984050495564871,-3.07784600886182e-15,0.0,0.500000000000009,-3.07784600886182e-15,0.0,0.5000000000000093,-3.07784600886182e-15,0.0,0.5000000000000101,-3.07784600886182e-15,0.0,0.5000000000000082,-3.07784600886182e-15,0.0,0.5000000000000092,0.27596486463971337,1.0,0.0211549615507879,0.004827406610100582,0.0,0.485809060642673,-3.07784600886182e-15,0.0,0.5000000000000094,0.0005259527228708468,0.0,0.49822315075180357,-3.07784600886182e-15,0.0,0.500000000000008,-3.07784600886182e-15,0.0,0.5000000000000109,0.008418134005826923,0.0,0.4722123936715314,-3.07784600886182e-15,0.0,0.5000000000000092,0.15143975392845452,1.0,0.19088503732680118,0.018632547878707474,0.0,0.4369330265177927,0.3491729361600223,1.0,0.03649971968935562,0.2591942607920073,1.0,0.05819490127889433,0.8464035987854004
R-CPI2_bt,500,0.0,0.0,0.5,0.2181551690773377,1.0,0.0070698808763580995,-0.004935103664827628,0.0,0.5285926153264038,0.10565376035604154,1.0,0.09512334423523211,0.3961575196230518,1.0,0.0002600291451378537,0.0,0.0,0.5,-0.0007827994776054014,0.0,0.5041765820467137,0.2661950302753567,1.0,0.0018254830658432429,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,1.285071611404419
R-CPI2_bt,1000,-6.5953843047039e-16,0.0,0.500000000000008,-6.5953843047039e-16,0.0,0.5000000000000079,-6.5953843047039e-16,0.0,0.5000000000000082,0.19552008096403256,1.0,1.985385782028237e-06,-0.0026117643777973593,0.0,0.5316750579945876,0.25848498500179834,1.0,9.611469230856377e-14,-0.0033464093753201125,0.0,0.5410936592160834,-6.5953843047039e-16,0.0,0.5000000000000083,-6.5953843047039e-16,0.0,0.5000000000000087,-6.5953843047039e-16,0.0,0.500000000000008,-6.5953843047039e-16,0.0,0.5000000000000083,0.18317688975788515,1.0,4.2585446090826623e-07,-6.5953843047039e-16,0.0,0.5000000000000088,-6.5953843047039e-16,0.0,0.5000000000000089,-6.5953843047039e-16,0.0,0.5000000000000085,-6.5953843047039e-16,0.0,0.5000000000000082,-6.5953843047039e-16,0.0,0.5000000000000087,-6.5953843047039e-16,0.0,0.5000000000000083,-6.5953843047039e-16,0.0,0.5000000000000072,0.37636738159496486,1.0,9.635034716189523e-28,2.708078384399414
LOCO-W,200,0.3227836197045809,0.0,0.1637971802448539,0.6293516232036438,0.0,0.055339364024836746,1.144872804819427,0.0,0.00037977844002123895,0.12183333188426289,0.0,0.33750193001202833,0.921392333637106,1.0,0.009064072086742647,0.2455167473005843,0.0,0.24981882871146066,-0.26996394496372367,0.0,0.778589280362648,0.062348444083332615,0.0,0.42625738764946464,-0.09931895801934926,0.0,0.6053080773520152,-0.06026717767431877,0.0,0.5639689478309635,0.24384545181354367,0.0,0.22579710669190123,0.20837319399585397,0.0,0.2740250575562113,0.5095449966826071,1.0,0.0991878560227053,0.32578400781226874,0.0,0.1624716340912351,-0.18407551109809717,0.0,0.715323231403042,-0.7583531105289513,0.0,0.9779855567782814,-0.3365321922607011,1.0,0.8049679436111752,0.13001784273981679,0.0,0.3632707798664164,0.12608947144510907,1.0,0.38778823590284106,0.27449597131747366,0.0,0.21508047803767372,0.7057511806488037
LOCO-W,500,0.05377698134426743,0.0,0.42253271464055897,0.3692767883115473,1.0,0.08631884646249599,-0.031972102279000936,0.0,0.5497426377772331,-0.00407580428255553,0.0,0.5060365422875608,-0.48092264909703913,0.0,0.9709236724585429,0.17876151921361236,0.0,0.2514430697648722,0.15663694817995202,0.0,0.28648657336166694,0.0443308956615006,0.0,0.4340169210696265,0.7588343527932813,1.0,0.002483577306171436,0.731436175645491,1.0,0.005326649052033616,0.17980915495263597,0.0,0.2528586875343427,0.1281193186938652,0.0,0.3065762480830033,0.5129748944386532,0.0,0.0294749320680755,-0.12650031850952545,0.0,0.6891312521083719,-0.20868293783977318,0.0,0.8016081530360945,-0.06315716270660093,0.0,0.6001781160834577,0.2801719014324697,0.0,0.1410204005193325,-0.3268244021098973,0.0,0.8917152515877931,-0.00782031826777221,1.0,0.510868048317402,0.43385022072823276,0.0,0.0469916264640855,0.7152862548828125
LOCO-W,1000,-0.04883299388260512,0.0,0.5853758763715552,-0.026027013740278642,0.0,0.5471762309172122,0.15985385238085978,0.0,0.2440671031382643,0.001774853816738241,0.0,0.49684668114662844,0.47544222346744075,0.0,0.01556928721315376,0.5121395938935234,0.0,0.014375064707240592,-0.2600248283881801,0.0,0.871408136569046,0.1325742039448407,1.0,0.29148310653199505,0.026962619223728883,0.0,0.45414956969393583,-0.12486845957326087,0.0,0.7031506834783559,0.0950245348678802,1.0,0.3478730257271849,0.3834896775276667,1.0,0.05922545935086754,-0.18370714092921422,0.0,0.7841084498503833,-0.08414984772149289,0.0,0.643863161394442,-0.07923029480582476,0.0,0.6342097844819715,-0.21551004963836104,0.0,0.8283755303221481,0.04657139154077106,0.0,0.42157968199792295,0.24734300005718524,1.0,0.14230616836887844,0.12636427207290324,0.0,0.2935702675356363,0.02942975370270113,0.0,0.44959407985264443,0.6679410934448242
CPI,200,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.10697619278281456,1.0,0.31630718085719034,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,-0.004390917388923832,0.0,0.5101358567545616,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.2172767102087183,1.0,0.1652121458776314,0.0,0.0,0.5,0.0017876815570977422,0.0,0.49595427264963754,0.0,0.0,0.5,-0.057123515027425076,1.0,0.6216149501908035,0.008552489423890086,0.0,0.480450612182207,0.32011251836345656,1.0,0.07529230040825104,0.0,0.0,0.5,0.698101282119751
CPI,500,-0.0036583722775995753,0.0,0.5110345567082393,0.1476368774864778,1.0,0.16129715642617237,-0.005680747104235273,0.0,0.5171528740851076,0.002039277051421262,0.0,0.49386505110606016,0.0009163979772510711,0.0,0.49724878309852466,-0.009499843453850021,0.0,0.5294222905726922,0.0,0.0,0.5,0.0022397279909125434,0.0,0.493328627668314,0.24845787158280896,1.0,0.05070925829274355,0.13937307688348133,1.0,0.20068568899490874,0.0018472775722437884,0.0,0.49448782573211636,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0006053930738949553,0.0,0.49818150372174275,0.003455600066161635,0.0,0.4897136375171219,-0.005766318088083144,0.0,0.5175040769889029,-0.0018188219169616993,0.0,0.5055210714452556,0.2654720827295989,1.0,0.06984319106037994,0.0,0.0,0.5,1.4123883247375488
CPI,1000,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.3118688116989956,1.0,0.0013258340248379487,0.0,0.0,0.5,0.0,0.0,0.5,0.32219691700079833,1.0,0.002783637779974834,0.1074946613059875,1.0,0.1158768964060023,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0029164971643054205,0.0,0.4861526751123106,0.17938168965648815,1.0,0.03840198809916284,0.0,0.0,0.5,0.0,0.0,0.5,2.9876065254211426
CPI_sqrt,200,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.10697619278281456,1.0,0.43088182843091083,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,-0.004390917388923832,0.0,0.5031092883558149,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.2172767102087183,1.0,0.36167867494836325,0.0,0.0,0.5,0.0017876815570977422,0.0,0.49874185208877686,0.0,0.0,0.5,-0.057123515027425076,1.0,0.5395675540272122,0.008552489423890086,0.0,0.49396172580121983,0.32011251836345656,1.0,0.30084157819527907,0.0,0.0,0.5,0.6039924621582031
CPI_sqrt,500,-0.0036583722775995753,0.0,0.5039332423111534,0.1476368774864778,1.0,0.35180870312739354,-0.005680747104235273,0.0,0.5061101482303091,0.002039277051421262,0.0,0.4978095853410658,0.0009163979772510711,0.0,0.49901641548215786,-0.009499843453850021,0.0,0.510311409733379,0.0,0.0,0.5,0.0022397279909125434,0.0,0.49760282000018624,0.24845787158280896,1.0,0.26230028336807654,0.13937307688348133,1.0,0.36533955223903736,0.0018472775722437884,0.0,0.4980216055735747,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0006053930738949553,0.0,0.4993500973615077,0.003455600066161635,0.0,0.496302279545325,-0.005766318088083144,0.0,0.5062139422172374,-0.0018188219169616993,0.0,0.5019598706454562,0.2654720827295989,1.0,0.2629542399101452,0.0,0.0,0.5,1.1829197406768799
CPI_sqrt,1000,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.3118688116989956,1.0,0.138739718257755,0.0,0.0,0.5,0.0,0.0,0.5,0.32219691700079833,1.0,0.1411151675161011,0.1074946613059875,1.0,0.3470384369918169,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0029164971643054205,0.0,0.4956490853251353,0.17938168965648815,1.0,0.2643795146611613,0.0,0.0,0.5,0.0,0.0,0.5,2.4428672790527344
