method,n,imp_V0,tr_V0,pval0,imp_V1,tr_V1,pval1,imp_V2,tr_V2,pval2,imp_V3,tr_V3,pval3,imp_V4,tr_V4,pval4,imp_V5,tr_V5,pval5,imp_V6,tr_V6,pval6,imp_V7,tr_V7,pval7,imp_V8,tr_V8,pval8,imp_V9,tr_V9,pval9,imp_V10,tr_V10,pval10,imp_V11,tr_V11,pval11,imp_V12,tr_V12,pval12,imp_V13,tr_V13,pval13,imp_V14,tr_V14,pval14,imp_V15,tr_V15,pval15,imp_V16,tr_V16,pval16,imp_V17,tr_V17,pval17,imp_V18,tr_V18,pval18,imp_V19,tr_V19,pval19,tr_time
CPI_n,200,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.10697619278281456,1.0,0.34821607250394726,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,-0.004390917388923832,0.0,0.5078467150012352,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.2172767102087183,1.0,0.2136153063463947,0.0,0.0,0.5,0.0017876815570977422,0.0,0.49685410350709286,0.0,0.0,0.5,-0.057123515027425076,1.0,0.5960856683985581,0.008552489423890086,0.0,0.48483151508811834,0.32011251836345656,1.0,0.12058198966181549,0.0,0.0,0.5,0.6291165351867676
CPI_n,500,-0.0036583722775995753,0.0,0.5096169628803082,0.1476368774864778,1.0,0.19082720573442336,-0.005680747104235273,0.0,0.5149475168037455,0.002039277051421262,0.0,0.49465146281293504,0.0009163979772510711,0.0,0.49760082530660604,-0.009499843453850021,0.0,0.5255566893750466,0.0,0.0,0.5,0.0022397279909125434,0.0,0.4941764165066458,0.24845787158280896,1.0,0.07332951004285054,0.13937307688348133,1.0,0.22632498373828291,0.0018472775722437884,0.0,0.49518939925849154,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0006053930738949553,0.0,0.4984143064540839,0.003455600066161635,0.0,0.4910200108303279,-0.005766318088083144,0.0,0.515243138576127,-0.0018188219169616993,0.0,0.50480778880449,0.2654720827295989,1.0,0.0913615218339256,0.0,0.0,0.5,1.1477406024932861
CPI_n,1000,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.3118688116989956,1.0,0.003193918504868922,0.0,0.0,0.5,0.0,0.0,0.5,0.32219691700079833,1.0,0.005530736940653635,0.1074946613059875,1.0,0.14234828075119516,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0029164971643054205,0.0,0.4877021906977735,0.17938168965648815,1.0,0.05455774354935861,0.0,0.0,0.5,0.0,0.0,0.5,2.432694435119629
CPI_bt,200,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.10697619278281456,1.0,0.10728051508180464,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,-0.004390917388923832,0.0,0.5203588372078461,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.2172767102087183,1.0,0.034015526299507395,0.0,0.0,0.5,0.0017876815570977422,0.0,0.4915463455267033,0.0,0.0,0.5,-0.057123515027425076,1.0,0.774731447180081,0.008552489423890086,0.0,0.4586977686389025,0.32011251836345656,1.0,0.0009980516992352134,0.0,0.0,0.5,0.6467313766479492
CPI_bt,500,-0.0036583722775995753,0.0,0.5380569859050041,0.1476368774864778,1.0,6.881387206493756e-05,-0.005680747104235273,0.0,0.5587916571024714,0.002039277051421262,0.0,0.47883224578044,0.0009163979772510711,0.0,0.4891851333652658,-0.009499843453850021,0.0,0.6098317018827252,0.0,0.0,0.5,0.0022397279909125434,0.0,0.4751389516424047,0.24845787158280896,1.0,5.273254844231698e-10,0.13937307688348133,1.0,0.0019122525944013798,0.0018472775722437884,0.0,0.47954217084195894,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0006053930738949553,0.0,0.49336210929621416,0.003455600066161635,0.0,0.46441285702054314,-0.005766318088083144,0.0,0.5595758010221563,-0.0018188219169616993,0.0,0.519361005490701,0.2654720827295989,1.0,3.907068997970973e-08,0.0,0.0,0.5,1.2107651233673096
CPI_bt,1000,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.3118688116989956,1.0,3.2175499030882572e-53,0.0,0.0,0.5,0.0,0.0,0.5,0.32219691700079833,1.0,1.1025198320019497e-39,0.1074946613059875,1.0,5.9371427277591975e-09,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0029164971643054205,0.0,0.43536520879592483,0.17938168965648815,1.0,4.293101601350784e-18,0.0,0.0,0.5,0.0,0.0,0.5,2.746736764907837
R-CPI,200,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.021482645593969337,1.0,0.47293317842107435,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,-0.012776662255443211,0.0,0.5161871608383963,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.3178557696288544,1.0,0.19657525710524038,0.0,0.0,0.5,0.0066021494247701295,0.0,0.49173516717032656,0.0,0.0,0.5,0.07632523528727524,1.0,0.4147928147350518,-0.0014207716973432564,0.0,0.5017731164915137,0.48981491966922214,1.0,0.08516159225986197,0.0,0.0,0.5,0.7588918209075928
R-CPI,500,-0.0027925256480975202,0.0,0.5046132132473754,0.12440433853662154,1.0,0.30682997299329046,0.003975582957040319,0.0,0.49345931363132145,0.0006295404992147494,0.0,0.4989595789321253,0.001414895087616537,0.0,0.4976618048731731,0.000723578829911324,0.0,0.49875708884469655,0.0,0.0,0.5,0.006338529395265479,0.0,0.4895377374660697,0.20065574794459604,1.0,0.22602183521092994,0.13380312798360272,1.0,0.31517638683189086,0.0012690962988435508,0.0,0.4979136462990953,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.003979986313591219,0.0,0.49344080767464443,0.003994904968438865,0.0,0.4934317607216557,-0.002840789557595985,0.0,0.5047043022391944,-0.00976629082321313,0.0,0.5163658302324624,0.20219899664519597,1.0,0.23929637154746042,0.0,0.0,0.5,1.464616060256958
R-CPI,1000,-4.037174635000569e-16,0.0,0.500000000000001,-4.037174635000569e-16,0.0,0.500000000000001,-4.037174635000569e-16,0.0,0.500000000000001,-4.037174635000569e-16,0.0,0.500000000000001,-4.037174635000569e-16,0.0,0.500000000000001,-4.037174635000569e-16,0.0,0.500000000000001,-4.037174635000569e-16,0.0,0.500000000000001,0.2529855907961329,1.0,0.06842877700732303,-4.037174635000569e-16,0.0,0.500000000000001,-4.037174635000569e-16,0.0,0.500000000000001,0.32468746967996026,1.0,0.04576421692340088,0.12690640785136195,1.0,0.20804606038435136,-4.037174635000569e-16,0.0,0.500000000000001,-4.037174635000569e-16,0.0,0.500000000000001,-4.037174635000569e-16,0.0,0.500000000000001,-4.037174635000569e-16,0.0,0.500000000000001,0.007499226547997637,0.0,0.4804530960842199,0.1467269417162303,1.0,0.19098329244739481,-4.037174635000569e-16,0.0,0.500000000000001,-4.037174635000569e-16,0.0,0.500000000000001,2.436802864074707
R-CPI_sqrt,200,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.021482645593969337,1.0,0.4878791569158934,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,-0.012776662255443211,0.0,0.5072257683492357,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.3178557696288544,1.0,0.3384512802034788,0.0,0.0,0.5,0.0066021494247701295,0.0,0.49628636349975563,0.0,0.0,0.5,0.07632523528727524,1.0,0.459210071769114,-0.0014207716973432564,0.0,0.5007980503907924,0.48981491966922214,1.0,0.2562306007067455,0.0,0.0,0.5,0.802609920501709
R-CPI_sqrt,500,-0.0027925256480975202,0.0,0.5023195065475486,0.12440433853662154,1.0,0.39882675210061935,0.003975582957040319,0.0,0.4967046323791503,0.0006295404992147494,0.0,0.49947699016864944,0.001414895087616537,0.0,0.49882457110655626,0.000723578829911324,0.0,0.4993871973267083,0.0,0.0,0.5,0.006338529395265479,0.0,0.49473726780735666,0.20065574794459604,1.0,0.3457428141007193,0.13380312798360272,1.0,0.3978637290879566,0.0012690962988435508,0.0,0.49894845612806354,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.003979986313591219,0.0,0.49669812606487695,0.003994904968438865,0.0,0.49668969160342924,-0.002840789557595985,0.0,0.5023624634801872,-0.00976629082321313,0.0,0.5081707778392304,0.20219899664519597,1.0,0.34984117701557493,0.0,0.0,0.5,1.1716673374176025
R-CPI_sqrt,1000,-4.037174635000569e-16,0.0,0.5000000000000004,-4.037174635000569e-16,0.0,0.5000000000000004,-4.037174635000569e-16,0.0,0.5000000000000004,-4.037174635000569e-16,0.0,0.5000000000000004,-4.037174635000569e-16,0.0,0.5000000000000004,-4.037174635000569e-16,0.0,0.5000000000000004,-4.037174635000569e-16,0.0,0.5000000000000004,0.2529855907961329,1.0,0.23708132919347258,-4.037174635000569e-16,0.0,0.5000000000000004,-4.037174635000569e-16,0.0,0.5000000000000004,0.32468746967996026,1.0,0.19381266828606847,0.12690640785136195,1.0,0.3542585959938955,-4.037174635000569e-16,0.0,0.5000000000000004,-4.037174635000569e-16,0.0,0.5000000000000004,-4.037174635000569e-16,0.0,0.5000000000000004,-4.037174635000569e-16,0.0,0.5000000000000004,0.007499226547997637,0.0,0.49110726675247995,0.1467269417162303,1.0,0.3380650530836672,-4.037174635000569e-16,0.0,0.5000000000000004,-4.037174635000569e-16,0.0,0.5000000000000004,2.4056396484375
R-CPI_n,200,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.021482645593969337,1.0,0.4766492062113852,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,-0.012776662255443211,0.0,0.5139533572673507,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.3178557696288544,1.0,0.22601182852547652,0.0,0.0,0.5,0.0066021494247701295,0.0,0.4928641411624964,0.0,0.0,0.5,0.07632523528727524,1.0,0.4252662475078483,-0.0014207716973432564,0.0,0.5015315394229299,0.48981491966922214,1.0,0.11476622198012987,0.0,0.0,0.5,0.7664132118225098
R-CPI_n,500,-0.0027925256480975202,0.0,0.5042685661851566,0.12440433853662154,1.0,0.3199507651685763,0.003975582957040319,0.0,0.4939460963549206,0.0006295404992147494,0.0,0.4990373384885015,0.001414895087616537,0.0,0.4978365467083885,0.000723578829911324,0.0,0.4988533558379525,0.0,0.0,0.5,0.006338529395265479,0.0,0.4903186827982315,0.20065574794459604,1.0,0.24171386711000709,0.13380312798360272,1.0,0.32646548280280296,0.0012690962988435508,0.0,0.49806881712965184,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.003979986313591219,0.0,0.4939297445592638,0.003994904968438865,0.0,0.4939203022598441,-0.002840789557595985,0.0,0.5043520634214166,-0.00976629082321313,0.0,0.5151271795821749,0.20219899664519597,1.0,0.25358573813512086,0.0,0.0,0.5,1.161837100982666
R-CPI_n,1000,-4.037174635000569e-16,0.0,0.500000000000001,-4.037174635000569e-16,0.0,0.500000000000001,-4.037174635000569e-16,0.0,0.500000000000001,-4.037174635000569e-16,0.0,0.500000000000001,-4.037174635000569e-16,0.0,0.500000000000001,-4.037174635000569e-16,0.0,0.500000000000001,-4.037174635000569e-16,0.0,0.500000000000001,0.2529855907961329,1.0,0.0806967196769558,-4.037174635000569e-16,0.0,0.500000000000001,-4.037174635000569e-16,0.0,0.500000000000001,0.32468746967996026,1.0,0.054868569870974465,0.12690640785136195,1.0,0.22316559170149042,-4.037174635000569e-16,0.0,0.500000000000001,-4.037174635000569e-16,0.0,0.500000000000001,-4.037174635000569e-16,0.0,0.500000000000001,-4.037174635000569e-16,0.0,0.500000000000001,0.007499226547997637,0.0,0.48171747253425656,0.1467269417162303,1.0,0.2054274131639221,-4.037174635000569e-16,0.0,0.500000000000001,-4.037174635000569e-16,0.0,0.500000000000001,2.041006088256836
R-CPI_bt,200,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.021482645593969337,1.0,0.4358856520962612,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,-0.012776662255443211,0.0,0.5282421980425508,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.3178557696288544,1.0,0.05272525790247139,0.0,0.0,0.5,0.0066021494247701295,0.0,0.4837010874362709,0.0,0.0,0.5,0.07632523528727524,1.0,0.31752547585164437,-0.0014207716973432564,0.0,0.503691654058752,0.48981491966922214,1.0,0.0011743235233501825,0.0,0.0,0.5,0.6394543647766113
R-CPI_bt,500,-0.0027925256480975202,0.0,0.5132746633683289,0.12440433853662154,1.0,0.039108595562896024,0.003975582957040319,0.0,0.4819506694283815,0.0006295404992147494,0.0,0.49672771562228407,0.001414895087616537,0.0,0.4924757201405044,0.000723578829911324,0.0,0.4961742264029816,0.0,0.0,0.5,0.006338529395265479,0.0,0.4691686894369175,0.20065574794459604,1.0,0.019242470167438967,0.13380312798360272,1.0,0.06821078466431445,0.0012690962988435508,0.0,0.4941387964618001,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.003979986313591219,0.0,0.4798581784415912,0.003994904968438865,0.0,0.4779709339514909,-0.002840789557595985,0.0,0.5159407926990083,-0.00976629082321313,0.0,0.5475501442861962,0.20219899664519597,1.0,0.030542529822085735,0.0,0.0,0.5,1.52406644821167
R-CPI_bt,1000,-4.037174635000569e-16,0.0,0.5000000000000048,-4.037174635000569e-16,0.0,0.5000000000000048,-4.037174635000569e-16,0.0,0.5000000000000046,-4.037174635000569e-16,0.0,0.5000000000000049,-4.037174635000569e-16,0.0,0.5000000000000047,-4.037174635000569e-16,0.0,0.5000000000000051,-4.037174635000569e-16,0.0,0.5000000000000044,0.2529855907961329,1.0,4.048030455547686e-11,-4.037174635000569e-16,0.0,0.5000000000000049,-4.037174635000569e-16,0.0,0.5000000000000049,0.32468746967996026,1.0,2.932390651369214e-11,0.12690640785136195,1.0,9.283333917038061e-05,-4.037174635000569e-16,0.0,0.5000000000000048,-4.037174635000569e-16,0.0,0.5000000000000046,-4.037174635000569e-16,0.0,0.5000000000000049,-4.037174635000569e-16,0.0,0.5000000000000048,0.007499226547997637,0.0,0.41061483501897744,0.1467269417162303,1.0,0.00026864676893539625,-4.037174635000569e-16,0.0,0.5000000000000048,-4.037174635000569e-16,0.0,0.5000000000000048,2.3284404277801514
R-CPI2,200,-8.7938457396052e-16,0.0,0.500000000000001,-8.7938457396052e-16,0.0,0.500000000000001,-8.7938457396052e-16,0.0,0.500000000000001,-8.7938457396052e-16,0.0,0.500000000000001,0.00403087857584549,1.0,0.49525343310836406,-8.7938457396052e-16,0.0,0.500000000000001,-8.7938457396052e-16,0.0,0.500000000000001,-8.7938457396052e-16,0.0,0.500000000000001,-0.012977239636902886,0.0,0.5150428236243425,-8.7938457396052e-16,0.0,0.500000000000001,-8.7938457396052e-16,0.0,0.500000000000001,-8.7938457396052e-16,0.0,0.500000000000001,0.3127048327361581,1.0,0.21839683278848432,-8.7938457396052e-16,0.0,0.500000000000001,0.004428132281875767,0.0,0.49490075842600084,-8.7938457396052e-16,0.0,0.500000000000001,0.006556801070554361,1.0,0.49278811854726534,0.008862637900803707,0.0,0.4899272899759526,0.48151704184505134,1.0,0.10699972726014623,-8.7938457396052e-16,0.0,0.500000000000001,0.8023037910461426
R-CPI2,500,-0.0018297309050730453,0.0,0.5027717439695487,0.12509465550056392,1.0,0.3216616740902805,0.004883772916904817,0.0,0.4926194140230743,-0.0013333018565754406,0.0,0.5020227944240101,0.0016964217082527922,0.0,0.49742588585420233,5.931159777530314e-05,0.0,0.4999071181965519,-4.3969228698026e-16,0.0,0.5000000000000007,0.003370560601733361,0.0,0.4948947156952511,0.18675461603130758,1.0,0.254130636265976,0.13350020469156867,1.0,0.33013960587266344,0.0010132211724775656,0.0,0.4984716965171942,-4.3969228698026e-16,0.0,0.5000000000000007,-4.3969228698026e-16,0.0,0.5000000000000007,-4.3969228698026e-16,0.0,0.5000000000000007,0.002889464912027886,0.0,0.49562714181611517,0.004184440643128292,0.0,0.493682488667573,-0.0047627571446818935,0.0,0.507241972341268,-0.006828898288589255,0.0,0.5105041923898236,0.21441697940201185,1.0,0.25007394961322654,-4.3969228698026e-16,0.0,0.5000000000000007,1.7786128520965576
R-CPI2,1000,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.2467094518247195,1.0,0.08870508240132963,0.0,0.0,0.5,0.0,0.0,0.5,0.333530481838773,1.0,0.054209049426979516,0.13448789816659773,1.0,0.21520646887547773,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.011411409364175566,0.0,0.4727353163779641,0.14405939835279852,1.0,0.2162542793825945,0.0,0.0,0.5,0.0,0.0,0.5,2.4731900691986084
R-CPI2_sqrt,200,-8.7938457396052e-16,0.0,0.5000000000000004,-8.7938457396052e-16,0.0,0.5000000000000004,-8.7938457396052e-16,0.0,0.5000000000000004,-8.7938457396052e-16,0.0,0.5000000000000004,0.00403087857584549,1.0,0.4977952000727149,-8.7938457396052e-16,0.0,0.5000000000000004,-8.7938457396052e-16,0.0,0.5000000000000004,-8.7938457396052e-16,0.0,0.5000000000000004,-0.012977239636902886,0.0,0.5070467301098511,-8.7938457396052e-16,0.0,0.5000000000000004,-8.7938457396052e-16,0.0,0.5000000000000004,-8.7938457396052e-16,0.0,0.5000000000000004,0.3127048327361581,1.0,0.3466137395596671,-8.7938457396052e-16,0.0,0.5000000000000004,0.004428132281875767,0.0,0.4976030430518843,-8.7938457396052e-16,0.0,0.5000000000000004,0.006556801070554361,1.0,0.4965274132718736,0.008862637900803707,0.0,0.49523215896314743,0.48151704184505134,1.0,0.2680031434283362,-8.7938457396052e-16,0.0,0.5000000000000004,0.7348520755767822
R-CPI2_sqrt,500,-0.0018297309050730453,0.0,0.501453620836404,0.12509465550056392,1.0,0.4029241211565993,0.004883772916904817,0.0,0.49612489084709976,-0.0013333018565754406,0.0,0.5010600750765892,0.0016964217082527922,0.0,0.498651101389999,5.931159777530314e-05,0.0,0.49995205889623245,-4.3969228698026e-16,0.0,0.5000000000000003,0.003370560601733361,0.0,0.4973224171535279,0.18675461603130758,1.0,0.3600297152501045,0.13350020469156867,1.0,0.40281670762689886,0.0010132211724775656,0.0,0.4991968607945601,-4.3969228698026e-16,0.0,0.5000000000000003,-4.3969228698026e-16,0.0,0.5000000000000003,-4.3969228698026e-16,0.0,0.5000000000000003,0.002889464912027886,0.0,0.49770563021973124,0.004184440643128292,0.0,0.4966815130038902,-0.0047627571446818935,0.0,0.5037912536131128,-0.006828898288589255,0.0,0.5054688881260642,0.21441697940201185,1.0,0.35008967948561054,-4.3969228698026e-16,0.0,0.5000000000000003,1.486377477645874
R-CPI2_sqrt,1000,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.2467094518247195,1.0,0.2503204549332329,0.0,0.0,0.5,0.0,0.0,0.5,0.333530481838773,1.0,0.19692593189859625,0.13448789816659773,1.0,0.35199452006987886,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.011411409364175566,0.0,0.48700443237123076,0.14405939835279852,1.0,0.34730969428485775,0.0,0.0,0.5,0.0,0.0,0.5,3.0263679027557373
R-CPI2_n,200,-8.7938457396052e-16,0.0,0.5000000000000009,-8.7938457396052e-16,0.0,0.5000000000000009,-8.7938457396052e-16,0.0,0.5000000000000009,-8.7938457396052e-16,0.0,0.5000000000000009,0.00403087857584549,1.0,0.4958683424341367,-8.7938457396052e-16,0.0,0.5000000000000009,-8.7938457396052e-16,0.0,0.5000000000000009,-8.7938457396052e-16,0.0,0.5000000000000009,-0.012977239636902886,0.0,0.5131208980234241,-8.7938457396052e-16,0.0,0.5000000000000009,-8.7938457396052e-16,0.0,0.5000000000000009,-8.7938457396052e-16,0.0,0.5000000000000009,0.3127048327361581,1.0,0.24478962522518755,-8.7938457396052e-16,0.0,0.5000000000000009,0.004428132281875767,0.0,0.49554862379605485,-8.7938457396052e-16,0.0,0.5000000000000009,0.006556801070554361,1.0,0.49366829948015234,0.008862637900803707,0.0,0.49119236954436274,0.48151704184505134,1.0,0.13576141424161775,-8.7938457396052e-16,0.0,0.5000000000000009,0.7626650333404541
R-CPI2_n,500,-0.0018297309050730453,0.0,0.502580674612762,0.12509465550056392,1.0,0.3329125333753158,0.004883772916904817,0.0,0.49312704810234564,-0.0013333018565754406,0.0,0.5018831565840657,0.0016964217082527922,0.0,0.49760360900763223,5.931159777530314e-05,0.0,0.49991372188841987,-4.3969228698026e-16,0.0,0.5000000000000007,0.003370560601733361,0.0,0.4952466048115327,0.18675461603130758,1.0,0.2680220786355318,0.13350020469156867,1.0,0.33979826020430115,0.0010132211724775656,0.0,0.4985766307280178,-4.3969228698026e-16,0.0,0.5000000000000007,-4.3969228698026e-16,0.0,0.5000000000000007,-4.3969228698026e-16,0.0,0.5000000000000007,0.002889464912027886,0.0,0.49592831041511437,0.004184440643128292,0.0,0.49411661314692557,-0.0047627571446818935,0.0,0.5067410193752993,-0.006828898288589255,0.0,0.5097697716898942,0.21441697940201185,1.0,0.26261540152948337,-4.3969228698026e-16,0.0,0.5000000000000007,1.4497880935668945
R-CPI2_n,1000,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.2467094518247195,1.0,0.10116093146323324,0.0,0.0,0.5,0.0,0.0,0.5,0.333530481838773,1.0,0.06331920146780776,0.13448789816659773,1.0,0.2289236605849625,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.011411409364175566,0.0,0.4743601166999179,0.14405939835279852,1.0,0.22901572411482685,0.0,0.0,0.5,0.0,0.0,0.5,2.371713876724243
R-CPI2_bt,200,-8.7938457396052e-16,0.0,0.5000000000000024,-8.7938457396052e-16,0.0,0.5000000000000021,-8.7938457396052e-16,0.0,0.5000000000000019,-8.7938457396052e-16,0.0,0.5000000000000023,0.00403087857584549,1.0,0.49005559300209434,-8.7938457396052e-16,0.0,0.500000000000002,-8.7938457396052e-16,0.0,0.5000000000000018,-8.7938457396052e-16,0.0,0.5000000000000019,-0.012977239636902886,0.0,0.5224739967228992,-8.7938457396052e-16,0.0,0.5000000000000022,-8.7938457396052e-16,0.0,0.500000000000002,-8.7938457396052e-16,0.0,0.5000000000000026,0.3127048327361581,1.0,0.0733268195458515,-8.7938457396052e-16,0.0,0.5000000000000022,0.004428132281875767,0.0,0.4905236708872259,-8.7938457396052e-16,0.0,0.5000000000000016,0.006556801070554361,1.0,0.4847820933393104,0.008862637900803707,0.0,0.4788051901538714,0.48151704184505134,1.0,0.006033039747118539,-8.7938457396052e-16,0.0,0.500000000000002,0.7846057415008545
R-CPI2_bt,500,-0.0018297309050730453,0.0,0.5080716211239948,0.12509465550056392,1.0,0.08504804157282336,0.004883772916904817,0.0,0.4789248317078375,-0.0013333018565754406,0.0,0.5069123902119933,0.0016964217082527922,0.0,0.49091487323855365,5.931159777530314e-05,0.0,0.499725170017185,-4.3969228698026e-16,0.0,0.5000000000000021,0.003370560601733361,0.0,0.48564755413741506,0.18675461603130758,1.0,0.023579854501066845,0.13350020469156867,1.0,0.09385942333004499,0.0010132211724775656,0.0,0.4951029242019254,-4.3969228698026e-16,0.0,0.5000000000000021,-4.3969228698026e-16,0.0,0.500000000000002,-4.3969228698026e-16,0.0,0.5000000000000019,0.002889464912027886,0.0,0.48869742991584636,0.004184440643128292,0.0,0.48350000123037945,-0.0047627571446818935,0.0,0.5202987078012892,-0.006828898288589255,0.0,0.5289898088132279,0.21441697940201185,1.0,0.022724101149159164,-4.3969228698026e-16,0.0,0.500000000000002,1.5155863761901855
R-CPI2_bt,1000,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.2467094518247195,1.0,1.86348098015645e-08,0.0,0.0,0.5,0.0,0.0,0.5,0.333530481838773,1.0,2.0115396294451582e-10,0.13448789816659773,1.0,8.961986192689925e-05,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.011411409364175566,0.0,0.3812300168645173,0.14405939835279852,1.0,0.0008376394384599352,0.0,0.0,0.5,0.0,0.0,0.5,2.7331960201263428
